isTest,sid,class,cluster,cluster_1_ratio,cluster_2_ratio,cluster_3_ratio,cluster_4_ratio,cluster_5_ratio,cluster_6_ratio,cluster_7_ratio,cluster_8_ratio,cluster_9_ratio,cluster_10_ratio
0,107,1,6,0.0,0.3137254901960784,0.19607843137254902,0.0,0.0,0.0,0.49019607843137253,0.0,0.0,0.0
0,107,1,6,0.0,0.3137254901960784,0.19607843137254902,0.0,0.0,0.0,0.49019607843137253,0.0,0.0,0.0
0,107,1,6,0.0,0.3137254901960784,0.19607843137254902,0.0,0.0,0.0,0.49019607843137253,0.0,0.0,0.0
0,107,1,6,0.0,0.3137254901960784,0.19607843137254902,0.0,0.0,0.0,0.49019607843137253,0.0,0.0,0.0
0,107,1,6,0.0,0.3137254901960784,0.19607843137254902,0.0,0.0,0.0,0.49019607843137253,0.0,0.0,0.0
0,107,1,6,0.0,0.3137254901960784,0.19607843137254902,0.0,0.0,0.0,0.49019607843137253,0.0,0.0,0.0
0,107,1,6,0.0,0.3137254901960784,0.19607843137254902,0.0,0.0,0.0,0.49019607843137253,0.0,0.0,0.0
0,107,1,6,0.0,0.3137254901960784,0.19607843137254902,0.0,0.0,0.0,0.49019607843137253,0.0,0.0,0.0
0,107,1,6,0.0,0.3137254901960784,0.19607843137254902,0.0,0.0,0.0,0.49019607843137253,0.0,0.0,0.0
0,107,1,2,0.0,0.3137254901960784,0.19607843137254902,0.0,0.0,0.0,0.49019607843137253,0.0,0.0,0.0
0,107,1,2,0.0,0.3137254901960784,0.19607843137254902,0.0,0.0,0.0,0.49019607843137253,0.0,0.0,0.0
0,107,1,2,0.0,0.3137254901960784,0.19607843137254902,0.0,0.0,0.0,0.49019607843137253,0.0,0.0,0.0
0,107,1,2,0.0,0.3137254901960784,0.19607843137254902,0.0,0.0,0.0,0.49019607843137253,0.0,0.0,0.0
0,107,1,2,0.0,0.3137254901960784,0.19607843137254902,0.0,0.0,0.0,0.49019607843137253,0.0,0.0,0.0
0,107,1,1,0.0,0.3137254901960784,0.19607843137254902,0.0,0.0,0.0,0.49019607843137253,0.0,0.0,0.0
0,107,1,1,0.0,0.3137254901960784,0.19607843137254902,0.0,0.0,0.0,0.49019607843137253,0.0,0.0,0.0
0,107,1,1,0.0,0.3137254901960784,0.19607843137254902,0.0,0.0,0.0,0.49019607843137253,0.0,0.0,0.0
0,107,1,1,0.0,0.3137254901960784,0.19607843137254902,0.0,0.0,0.0,0.49019607843137253,0.0,0.0,0.0
0,107,1,1,0.0,0.3137254901960784,0.19607843137254902,0.0,0.0,0.0,0.49019607843137253,0.0,0.0,0.0
0,107,1,1,0.0,0.3137254901960784,0.19607843137254902,0.0,0.0,0.0,0.49019607843137253,0.0,0.0,0.0
0,107,1,1,0.0,0.3137254901960784,0.19607843137254902,0.0,0.0,0.0,0.49019607843137253,0.0,0.0,0.0
0,107,1,1,0.0,0.3137254901960784,0.19607843137254902,0.0,0.0,0.0,0.49019607843137253,0.0,0.0,0.0
0,107,1,1,0.0,0.3137254901960784,0.19607843137254902,0.0,0.0,0.0,0.49019607843137253,0.0,0.0,0.0
0,107,1,1,0.0,0.3137254901960784,0.19607843137254902,0.0,0.0,0.0,0.49019607843137253,0.0,0.0,0.0
0,107,1,1,0.0,0.3137254901960784,0.19607843137254902,0.0,0.0,0.0,0.49019607843137253,0.0,0.0,0.0
0,107,1,1,0.0,0.3137254901960784,0.19607843137254902,0.0,0.0,0.0,0.49019607843137253,0.0,0.0,0.0
0,107,1,1,0.0,0.3137254901960784,0.19607843137254902,0.0,0.0,0.0,0.49019607843137253,0.0,0.0,0.0
0,107,1,1,0.0,0.3137254901960784,0.19607843137254902,0.0,0.0,0.0,0.49019607843137253,0.0,0.0,0.0
0,107,1,1,0.0,0.3137254901960784,0.19607843137254902,0.0,0.0,0.0,0.49019607843137253,0.0,0.0,0.0
0,107,1,1,0.0,0.3137254901960784,0.19607843137254902,0.0,0.0,0.0,0.49019607843137253,0.0,0.0,0.0
0,107,1,2,0.0,0.3137254901960784,0.19607843137254902,0.0,0.0,0.0,0.49019607843137253,0.0,0.0,0.0
0,107,1,2,0.0,0.3137254901960784,0.19607843137254902,0.0,0.0,0.0,0.49019607843137253,0.0,0.0,0.0
0,107,1,2,0.0,0.3137254901960784,0.19607843137254902,0.0,0.0,0.0,0.49019607843137253,0.0,0.0,0.0
0,107,1,2,0.0,0.3137254901960784,0.19607843137254902,0.0,0.0,0.0,0.49019607843137253,0.0,0.0,0.0
0,107,1,2,0.0,0.3137254901960784,0.19607843137254902,0.0,0.0,0.0,0.49019607843137253,0.0,0.0,0.0
0,107,1,6,0.0,0.3137254901960784,0.19607843137254902,0.0,0.0,0.0,0.49019607843137253,0.0,0.0,0.0
0,107,1,6,0.0,0.3137254901960784,0.19607843137254902,0.0,0.0,0.0,0.49019607843137253,0.0,0.0,0.0
0,107,1,6,0.0,0.3137254901960784,0.19607843137254902,0.0,0.0,0.0,0.49019607843137253,0.0,0.0,0.0
0,107,1,6,0.0,0.3137254901960784,0.19607843137254902,0.0,0.0,0.0,0.49019607843137253,0.0,0.0,0.0
0,107,1,6,0.0,0.3137254901960784,0.19607843137254902,0.0,0.0,0.0,0.49019607843137253,0.0,0.0,0.0
0,107,1,6,0.0,0.3137254901960784,0.19607843137254902,0.0,0.0,0.0,0.49019607843137253,0.0,0.0,0.0
0,107,1,6,0.0,0.3137254901960784,0.19607843137254902,0.0,0.0,0.0,0.49019607843137253,0.0,0.0,0.0
0,107,1,6,0.0,0.3137254901960784,0.19607843137254902,0.0,0.0,0.0,0.49019607843137253,0.0,0.0,0.0
0,107,1,6,0.0,0.3137254901960784,0.19607843137254902,0.0,0.0,0.0,0.49019607843137253,0.0,0.0,0.0
0,107,1,6,0.0,0.3137254901960784,0.19607843137254902,0.0,0.0,0.0,0.49019607843137253,0.0,0.0,0.0
0,107,1,6,0.0,0.3137254901960784,0.19607843137254902,0.0,0.0,0.0,0.49019607843137253,0.0,0.0,0.0
0,107,1,6,0.0,0.3137254901960784,0.19607843137254902,0.0,0.0,0.0,0.49019607843137253,0.0,0.0,0.0
0,107,1,6,0.0,0.3137254901960784,0.19607843137254902,0.0,0.0,0.0,0.49019607843137253,0.0,0.0,0.0
0,107,1,6,0.0,0.3137254901960784,0.19607843137254902,0.0,0.0,0.0,0.49019607843137253,0.0,0.0,0.0
0,107,1,6,0.0,0.3137254901960784,0.19607843137254902,0.0,0.0,0.0,0.49019607843137253,0.0,0.0,0.0
0,108,5,4,0.0392156862745098,0.0784313725490196,0.0784313725490196,0.39215686274509803,0.2549019607843137,0.0,0.1568627450980392,0.0,0.0,0.0
0,108,5,4,0.0392156862745098,0.0784313725490196,0.0784313725490196,0.39215686274509803,0.2549019607843137,0.0,0.1568627450980392,0.0,0.0,0.0
0,108,5,4,0.0392156862745098,0.0784313725490196,0.0784313725490196,0.39215686274509803,0.2549019607843137,0.0,0.1568627450980392,0.0,0.0,0.0
0,108,5,4,0.0392156862745098,0.0784313725490196,0.0784313725490196,0.39215686274509803,0.2549019607843137,0.0,0.1568627450980392,0.0,0.0,0.0
0,108,5,4,0.0392156862745098,0.0784313725490196,0.0784313725490196,0.39215686274509803,0.2549019607843137,0.0,0.1568627450980392,0.0,0.0,0.0
0,108,5,4,0.0392156862745098,0.0784313725490196,0.0784313725490196,0.39215686274509803,0.2549019607843137,0.0,0.1568627450980392,0.0,0.0,0.0
0,108,5,4,0.0392156862745098,0.0784313725490196,0.0784313725490196,0.39215686274509803,0.2549019607843137,0.0,0.1568627450980392,0.0,0.0,0.0
0,108,5,6,0.0392156862745098,0.0784313725490196,0.0784313725490196,0.39215686274509803,0.2549019607843137,0.0,0.1568627450980392,0.0,0.0,0.0
0,108,5,6,0.0392156862745098,0.0784313725490196,0.0784313725490196,0.39215686274509803,0.2549019607843137,0.0,0.1568627450980392,0.0,0.0,0.0
0,108,5,2,0.0392156862745098,0.0784313725490196,0.0784313725490196,0.39215686274509803,0.2549019607843137,0.0,0.1568627450980392,0.0,0.0,0.0
0,108,5,2,0.0392156862745098,0.0784313725490196,0.0784313725490196,0.39215686274509803,0.2549019607843137,0.0,0.1568627450980392,0.0,0.0,0.0
0,108,5,1,0.0392156862745098,0.0784313725490196,0.0784313725490196,0.39215686274509803,0.2549019607843137,0.0,0.1568627450980392,0.0,0.0,0.0
0,108,5,1,0.0392156862745098,0.0784313725490196,0.0784313725490196,0.39215686274509803,0.2549019607843137,0.0,0.1568627450980392,0.0,0.0,0.0
0,108,5,1,0.0392156862745098,0.0784313725490196,0.0784313725490196,0.39215686274509803,0.2549019607843137,0.0,0.1568627450980392,0.0,0.0,0.0
0,108,5,3,0.0392156862745098,0.0784313725490196,0.0784313725490196,0.39215686274509803,0.2549019607843137,0.0,0.1568627450980392,0.0,0.0,0.0
0,108,5,3,0.0392156862745098,0.0784313725490196,0.0784313725490196,0.39215686274509803,0.2549019607843137,0.0,0.1568627450980392,0.0,0.0,0.0
0,108,5,3,0.0392156862745098,0.0784313725490196,0.0784313725490196,0.39215686274509803,0.2549019607843137,0.0,0.1568627450980392,0.0,0.0,0.0
0,108,5,3,0.0392156862745098,0.0784313725490196,0.0784313725490196,0.39215686274509803,0.2549019607843137,0.0,0.1568627450980392,0.0,0.0,0.0
0,108,5,3,0.0392156862745098,0.0784313725490196,0.0784313725490196,0.39215686274509803,0.2549019607843137,0.0,0.1568627450980392,0.0,0.0,0.0
0,108,5,3,0.0392156862745098,0.0784313725490196,0.0784313725490196,0.39215686274509803,0.2549019607843137,0.0,0.1568627450980392,0.0,0.0,0.0
0,108,5,3,0.0392156862745098,0.0784313725490196,0.0784313725490196,0.39215686274509803,0.2549019607843137,0.0,0.1568627450980392,0.0,0.0,0.0
0,108,5,3,0.0392156862745098,0.0784313725490196,0.0784313725490196,0.39215686274509803,0.2549019607843137,0.0,0.1568627450980392,0.0,0.0,0.0
0,108,5,3,0.0392156862745098,0.0784313725490196,0.0784313725490196,0.39215686274509803,0.2549019607843137,0.0,0.1568627450980392,0.0,0.0,0.0
0,108,5,3,0.0392156862745098,0.0784313725490196,0.0784313725490196,0.39215686274509803,0.2549019607843137,0.0,0.1568627450980392,0.0,0.0,0.0
0,108,5,3,0.0392156862745098,0.0784313725490196,0.0784313725490196,0.39215686274509803,0.2549019607843137,0.0,0.1568627450980392,0.0,0.0,0.0
0,108,5,3,0.0392156862745098,0.0784313725490196,0.0784313725490196,0.39215686274509803,0.2549019607843137,0.0,0.1568627450980392,0.0,0.0,0.0
0,108,5,3,0.0392156862745098,0.0784313725490196,0.0784313725490196,0.39215686274509803,0.2549019607843137,0.0,0.1568627450980392,0.0,0.0,0.0
0,108,5,3,0.0392156862745098,0.0784313725490196,0.0784313725490196,0.39215686274509803,0.2549019607843137,0.0,0.1568627450980392,0.0,0.0,0.0
0,108,5,3,0.0392156862745098,0.0784313725490196,0.0784313725490196,0.39215686274509803,0.2549019607843137,0.0,0.1568627450980392,0.0,0.0,0.0
0,108,5,3,0.0392156862745098,0.0784313725490196,0.0784313725490196,0.39215686274509803,0.2549019607843137,0.0,0.1568627450980392,0.0,0.0,0.0
0,108,5,3,0.0392156862745098,0.0784313725490196,0.0784313725490196,0.39215686274509803,0.2549019607843137,0.0,0.1568627450980392,0.0,0.0,0.0
0,108,5,3,0.0392156862745098,0.0784313725490196,0.0784313725490196,0.39215686274509803,0.2549019607843137,0.0,0.1568627450980392,0.0,0.0,0.0
0,108,5,3,0.0392156862745098,0.0784313725490196,0.0784313725490196,0.39215686274509803,0.2549019607843137,0.0,0.1568627450980392,0.0,0.0,0.0
0,108,5,3,0.0392156862745098,0.0784313725490196,0.0784313725490196,0.39215686274509803,0.2549019607843137,0.0,0.1568627450980392,0.0,0.0,0.0
0,108,5,0,0.0392156862745098,0.0784313725490196,0.0784313725490196,0.39215686274509803,0.2549019607843137,0.0,0.1568627450980392,0.0,0.0,0.0
0,108,5,0,0.0392156862745098,0.0784313725490196,0.0784313725490196,0.39215686274509803,0.2549019607843137,0.0,0.1568627450980392,0.0,0.0,0.0
0,108,5,1,0.0392156862745098,0.0784313725490196,0.0784313725490196,0.39215686274509803,0.2549019607843137,0.0,0.1568627450980392,0.0,0.0,0.0
0,108,5,2,0.0392156862745098,0.0784313725490196,0.0784313725490196,0.39215686274509803,0.2549019607843137,0.0,0.1568627450980392,0.0,0.0,0.0
0,108,5,2,0.0392156862745098,0.0784313725490196,0.0784313725490196,0.39215686274509803,0.2549019607843137,0.0,0.1568627450980392,0.0,0.0,0.0
0,108,5,6,0.0392156862745098,0.0784313725490196,0.0784313725490196,0.39215686274509803,0.2549019607843137,0.0,0.1568627450980392,0.0,0.0,0.0
0,108,5,6,0.0392156862745098,0.0784313725490196,0.0784313725490196,0.39215686274509803,0.2549019607843137,0.0,0.1568627450980392,0.0,0.0,0.0
0,108,5,6,0.0392156862745098,0.0784313725490196,0.0784313725490196,0.39215686274509803,0.2549019607843137,0.0,0.1568627450980392,0.0,0.0,0.0
0,108,5,6,0.0392156862745098,0.0784313725490196,0.0784313725490196,0.39215686274509803,0.2549019607843137,0.0,0.1568627450980392,0.0,0.0,0.0
0,108,5,6,0.0392156862745098,0.0784313725490196,0.0784313725490196,0.39215686274509803,0.2549019607843137,0.0,0.1568627450980392,0.0,0.0,0.0
0,108,5,6,0.0392156862745098,0.0784313725490196,0.0784313725490196,0.39215686274509803,0.2549019607843137,0.0,0.1568627450980392,0.0,0.0,0.0
0,108,5,4,0.0392156862745098,0.0784313725490196,0.0784313725490196,0.39215686274509803,0.2549019607843137,0.0,0.1568627450980392,0.0,0.0,0.0
0,108,5,4,0.0392156862745098,0.0784313725490196,0.0784313725490196,0.39215686274509803,0.2549019607843137,0.0,0.1568627450980392,0.0,0.0,0.0
0,108,5,4,0.0392156862745098,0.0784313725490196,0.0784313725490196,0.39215686274509803,0.2549019607843137,0.0,0.1568627450980392,0.0,0.0,0.0
0,108,5,4,0.0392156862745098,0.0784313725490196,0.0784313725490196,0.39215686274509803,0.2549019607843137,0.0,0.1568627450980392,0.0,0.0,0.0
0,108,5,4,0.0392156862745098,0.0784313725490196,0.0784313725490196,0.39215686274509803,0.2549019607843137,0.0,0.1568627450980392,0.0,0.0,0.0
0,108,5,4,0.0392156862745098,0.0784313725490196,0.0784313725490196,0.39215686274509803,0.2549019607843137,0.0,0.1568627450980392,0.0,0.0,0.0
0,109,4,4,0.0,0.0,0.058823529411764705,0.0196078431372549,0.23529411764705882,0.23529411764705882,0.09803921568627451,0.27450980392156865,0.0,0.0784313725490196
0,109,4,4,0.0,0.0,0.058823529411764705,0.0196078431372549,0.23529411764705882,0.23529411764705882,0.09803921568627451,0.27450980392156865,0.0,0.0784313725490196
0,109,4,4,0.0,0.0,0.058823529411764705,0.0196078431372549,0.23529411764705882,0.23529411764705882,0.09803921568627451,0.27450980392156865,0.0,0.0784313725490196
0,109,4,4,0.0,0.0,0.058823529411764705,0.0196078431372549,0.23529411764705882,0.23529411764705882,0.09803921568627451,0.27450980392156865,0.0,0.0784313725490196
0,109,4,4,0.0,0.0,0.058823529411764705,0.0196078431372549,0.23529411764705882,0.23529411764705882,0.09803921568627451,0.27450980392156865,0.0,0.0784313725490196
0,109,4,4,0.0,0.0,0.058823529411764705,0.0196078431372549,0.23529411764705882,0.23529411764705882,0.09803921568627451,0.27450980392156865,0.0,0.0784313725490196
0,109,4,4,0.0,0.0,0.058823529411764705,0.0196078431372549,0.23529411764705882,0.23529411764705882,0.09803921568627451,0.27450980392156865,0.0,0.0784313725490196
0,109,4,4,0.0,0.0,0.058823529411764705,0.0196078431372549,0.23529411764705882,0.23529411764705882,0.09803921568627451,0.27450980392156865,0.0,0.0784313725490196
0,109,4,2,0.0,0.0,0.058823529411764705,0.0196078431372549,0.23529411764705882,0.23529411764705882,0.09803921568627451,0.27450980392156865,0.0,0.0784313725490196
0,109,4,2,0.0,0.0,0.058823529411764705,0.0196078431372549,0.23529411764705882,0.23529411764705882,0.09803921568627451,0.27450980392156865,0.0,0.0784313725490196
0,109,4,2,0.0,0.0,0.058823529411764705,0.0196078431372549,0.23529411764705882,0.23529411764705882,0.09803921568627451,0.27450980392156865,0.0,0.0784313725490196
0,109,4,5,0.0,0.0,0.058823529411764705,0.0196078431372549,0.23529411764705882,0.23529411764705882,0.09803921568627451,0.27450980392156865,0.0,0.0784313725490196
0,109,4,5,0.0,0.0,0.058823529411764705,0.0196078431372549,0.23529411764705882,0.23529411764705882,0.09803921568627451,0.27450980392156865,0.0,0.0784313725490196
0,109,4,5,0.0,0.0,0.058823529411764705,0.0196078431372549,0.23529411764705882,0.23529411764705882,0.09803921568627451,0.27450980392156865,0.0,0.0784313725490196
0,109,4,5,0.0,0.0,0.058823529411764705,0.0196078431372549,0.23529411764705882,0.23529411764705882,0.09803921568627451,0.27450980392156865,0.0,0.0784313725490196
0,109,4,5,0.0,0.0,0.058823529411764705,0.0196078431372549,0.23529411764705882,0.23529411764705882,0.09803921568627451,0.27450980392156865,0.0,0.0784313725490196
0,109,4,5,0.0,0.0,0.058823529411764705,0.0196078431372549,0.23529411764705882,0.23529411764705882,0.09803921568627451,0.27450980392156865,0.0,0.0784313725490196
0,109,4,5,0.0,0.0,0.058823529411764705,0.0196078431372549,0.23529411764705882,0.23529411764705882,0.09803921568627451,0.27450980392156865,0.0,0.0784313725490196
0,109,4,5,0.0,0.0,0.058823529411764705,0.0196078431372549,0.23529411764705882,0.23529411764705882,0.09803921568627451,0.27450980392156865,0.0,0.0784313725490196
0,109,4,5,0.0,0.0,0.058823529411764705,0.0196078431372549,0.23529411764705882,0.23529411764705882,0.09803921568627451,0.27450980392156865,0.0,0.0784313725490196
0,109,4,5,0.0,0.0,0.058823529411764705,0.0196078431372549,0.23529411764705882,0.23529411764705882,0.09803921568627451,0.27450980392156865,0.0,0.0784313725490196
0,109,4,5,0.0,0.0,0.058823529411764705,0.0196078431372549,0.23529411764705882,0.23529411764705882,0.09803921568627451,0.27450980392156865,0.0,0.0784313725490196
0,109,4,5,0.0,0.0,0.058823529411764705,0.0196078431372549,0.23529411764705882,0.23529411764705882,0.09803921568627451,0.27450980392156865,0.0,0.0784313725490196
0,109,4,9,0.0,0.0,0.058823529411764705,0.0196078431372549,0.23529411764705882,0.23529411764705882,0.09803921568627451,0.27450980392156865,0.0,0.0784313725490196
0,109,4,9,0.0,0.0,0.058823529411764705,0.0196078431372549,0.23529411764705882,0.23529411764705882,0.09803921568627451,0.27450980392156865,0.0,0.0784313725490196
0,109,4,9,0.0,0.0,0.058823529411764705,0.0196078431372549,0.23529411764705882,0.23529411764705882,0.09803921568627451,0.27450980392156865,0.0,0.0784313725490196
0,109,4,9,0.0,0.0,0.058823529411764705,0.0196078431372549,0.23529411764705882,0.23529411764705882,0.09803921568627451,0.27450980392156865,0.0,0.0784313725490196
0,109,4,3,0.0,0.0,0.058823529411764705,0.0196078431372549,0.23529411764705882,0.23529411764705882,0.09803921568627451,0.27450980392156865,0.0,0.0784313725490196
0,109,4,7,0.0,0.0,0.058823529411764705,0.0196078431372549,0.23529411764705882,0.23529411764705882,0.09803921568627451,0.27450980392156865,0.0,0.0784313725490196
0,109,4,7,0.0,0.0,0.058823529411764705,0.0196078431372549,0.23529411764705882,0.23529411764705882,0.09803921568627451,0.27450980392156865,0.0,0.0784313725490196
0,109,4,7,0.0,0.0,0.058823529411764705,0.0196078431372549,0.23529411764705882,0.23529411764705882,0.09803921568627451,0.27450980392156865,0.0,0.0784313725490196
0,109,4,7,0.0,0.0,0.058823529411764705,0.0196078431372549,0.23529411764705882,0.23529411764705882,0.09803921568627451,0.27450980392156865,0.0,0.0784313725490196
0,109,4,7,0.0,0.0,0.058823529411764705,0.0196078431372549,0.23529411764705882,0.23529411764705882,0.09803921568627451,0.27450980392156865,0.0,0.0784313725490196
0,109,4,7,0.0,0.0,0.058823529411764705,0.0196078431372549,0.23529411764705882,0.23529411764705882,0.09803921568627451,0.27450980392156865,0.0,0.0784313725490196
0,109,4,7,0.0,0.0,0.058823529411764705,0.0196078431372549,0.23529411764705882,0.23529411764705882,0.09803921568627451,0.27450980392156865,0.0,0.0784313725490196
0,109,4,7,0.0,0.0,0.058823529411764705,0.0196078431372549,0.23529411764705882,0.23529411764705882,0.09803921568627451,0.27450980392156865,0.0,0.0784313725490196
0,109,4,7,0.0,0.0,0.058823529411764705,0.0196078431372549,0.23529411764705882,0.23529411764705882,0.09803921568627451,0.27450980392156865,0.0,0.0784313725490196
0,109,4,7,0.0,0.0,0.058823529411764705,0.0196078431372549,0.23529411764705882,0.23529411764705882,0.09803921568627451,0.27450980392156865,0.0,0.0784313725490196
0,109,4,7,0.0,0.0,0.058823529411764705,0.0196078431372549,0.23529411764705882,0.23529411764705882,0.09803921568627451,0.27450980392156865,0.0,0.0784313725490196
0,109,4,7,0.0,0.0,0.058823529411764705,0.0196078431372549,0.23529411764705882,0.23529411764705882,0.09803921568627451,0.27450980392156865,0.0,0.0784313725490196
0,109,4,7,0.0,0.0,0.058823529411764705,0.0196078431372549,0.23529411764705882,0.23529411764705882,0.09803921568627451,0.27450980392156865,0.0,0.0784313725490196
0,109,4,7,0.0,0.0,0.058823529411764705,0.0196078431372549,0.23529411764705882,0.23529411764705882,0.09803921568627451,0.27450980392156865,0.0,0.0784313725490196
0,109,4,4,0.0,0.0,0.058823529411764705,0.0196078431372549,0.23529411764705882,0.23529411764705882,0.09803921568627451,0.27450980392156865,0.0,0.0784313725490196
0,109,4,4,0.0,0.0,0.058823529411764705,0.0196078431372549,0.23529411764705882,0.23529411764705882,0.09803921568627451,0.27450980392156865,0.0,0.0784313725490196
0,109,4,4,0.0,0.0,0.058823529411764705,0.0196078431372549,0.23529411764705882,0.23529411764705882,0.09803921568627451,0.27450980392156865,0.0,0.0784313725490196
0,109,4,4,0.0,0.0,0.058823529411764705,0.0196078431372549,0.23529411764705882,0.23529411764705882,0.09803921568627451,0.27450980392156865,0.0,0.0784313725490196
0,109,4,6,0.0,0.0,0.058823529411764705,0.0196078431372549,0.23529411764705882,0.23529411764705882,0.09803921568627451,0.27450980392156865,0.0,0.0784313725490196
0,109,4,6,0.0,0.0,0.058823529411764705,0.0196078431372549,0.23529411764705882,0.23529411764705882,0.09803921568627451,0.27450980392156865,0.0,0.0784313725490196
0,109,4,6,0.0,0.0,0.058823529411764705,0.0196078431372549,0.23529411764705882,0.23529411764705882,0.09803921568627451,0.27450980392156865,0.0,0.0784313725490196
0,109,4,6,0.0,0.0,0.058823529411764705,0.0196078431372549,0.23529411764705882,0.23529411764705882,0.09803921568627451,0.27450980392156865,0.0,0.0784313725490196
0,109,4,6,0.0,0.0,0.058823529411764705,0.0196078431372549,0.23529411764705882,0.23529411764705882,0.09803921568627451,0.27450980392156865,0.0,0.0784313725490196
0,110,3,4,0.0,0.0,0.058823529411764705,0.0,0.5490196078431373,0.1568627450980392,0.0,0.17647058823529413,0.0,0.058823529411764705
0,110,3,4,0.0,0.0,0.058823529411764705,0.0,0.5490196078431373,0.1568627450980392,0.0,0.17647058823529413,0.0,0.058823529411764705
0,110,3,4,0.0,0.0,0.058823529411764705,0.0,0.5490196078431373,0.1568627450980392,0.0,0.17647058823529413,0.0,0.058823529411764705
0,110,3,4,0.0,0.0,0.058823529411764705,0.0,0.5490196078431373,0.1568627450980392,0.0,0.17647058823529413,0.0,0.058823529411764705
0,110,3,4,0.0,0.0,0.058823529411764705,0.0,0.5490196078431373,0.1568627450980392,0.0,0.17647058823529413,0.0,0.058823529411764705
0,110,3,4,0.0,0.0,0.058823529411764705,0.0,0.5490196078431373,0.1568627450980392,0.0,0.17647058823529413,0.0,0.058823529411764705
0,110,3,4,0.0,0.0,0.058823529411764705,0.0,0.5490196078431373,0.1568627450980392,0.0,0.17647058823529413,0.0,0.058823529411764705
0,110,3,7,0.0,0.0,0.058823529411764705,0.0,0.5490196078431373,0.1568627450980392,0.0,0.17647058823529413,0.0,0.058823529411764705
0,110,3,7,0.0,0.0,0.058823529411764705,0.0,0.5490196078431373,0.1568627450980392,0.0,0.17647058823529413,0.0,0.058823529411764705
0,110,3,7,0.0,0.0,0.058823529411764705,0.0,0.5490196078431373,0.1568627450980392,0.0,0.17647058823529413,0.0,0.058823529411764705
0,110,3,7,0.0,0.0,0.058823529411764705,0.0,0.5490196078431373,0.1568627450980392,0.0,0.17647058823529413,0.0,0.058823529411764705
0,110,3,7,0.0,0.0,0.058823529411764705,0.0,0.5490196078431373,0.1568627450980392,0.0,0.17647058823529413,0.0,0.058823529411764705
0,110,3,7,0.0,0.0,0.058823529411764705,0.0,0.5490196078431373,0.1568627450980392,0.0,0.17647058823529413,0.0,0.058823529411764705
0,110,3,7,0.0,0.0,0.058823529411764705,0.0,0.5490196078431373,0.1568627450980392,0.0,0.17647058823529413,0.0,0.058823529411764705
0,110,3,7,0.0,0.0,0.058823529411764705,0.0,0.5490196078431373,0.1568627450980392,0.0,0.17647058823529413,0.0,0.058823529411764705
0,110,3,7,0.0,0.0,0.058823529411764705,0.0,0.5490196078431373,0.1568627450980392,0.0,0.17647058823529413,0.0,0.058823529411764705
0,110,3,9,0.0,0.0,0.058823529411764705,0.0,0.5490196078431373,0.1568627450980392,0.0,0.17647058823529413,0.0,0.058823529411764705
0,110,3,9,0.0,0.0,0.058823529411764705,0.0,0.5490196078431373,0.1568627450980392,0.0,0.17647058823529413,0.0,0.058823529411764705
0,110,3,9,0.0,0.0,0.058823529411764705,0.0,0.5490196078431373,0.1568627450980392,0.0,0.17647058823529413,0.0,0.058823529411764705
0,110,3,5,0.0,0.0,0.058823529411764705,0.0,0.5490196078431373,0.1568627450980392,0.0,0.17647058823529413,0.0,0.058823529411764705
0,110,3,5,0.0,0.0,0.058823529411764705,0.0,0.5490196078431373,0.1568627450980392,0.0,0.17647058823529413,0.0,0.058823529411764705
0,110,3,5,0.0,0.0,0.058823529411764705,0.0,0.5490196078431373,0.1568627450980392,0.0,0.17647058823529413,0.0,0.058823529411764705
0,110,3,5,0.0,0.0,0.058823529411764705,0.0,0.5490196078431373,0.1568627450980392,0.0,0.17647058823529413,0.0,0.058823529411764705
0,110,3,5,0.0,0.0,0.058823529411764705,0.0,0.5490196078431373,0.1568627450980392,0.0,0.17647058823529413,0.0,0.058823529411764705
0,110,3,5,0.0,0.0,0.058823529411764705,0.0,0.5490196078431373,0.1568627450980392,0.0,0.17647058823529413,0.0,0.058823529411764705
0,110,3,5,0.0,0.0,0.058823529411764705,0.0,0.5490196078431373,0.1568627450980392,0.0,0.17647058823529413,0.0,0.058823529411764705
0,110,3,5,0.0,0.0,0.058823529411764705,0.0,0.5490196078431373,0.1568627450980392,0.0,0.17647058823529413,0.0,0.058823529411764705
0,110,3,2,0.0,0.0,0.058823529411764705,0.0,0.5490196078431373,0.1568627450980392,0.0,0.17647058823529413,0.0,0.058823529411764705
0,110,3,2,0.0,0.0,0.058823529411764705,0.0,0.5490196078431373,0.1568627450980392,0.0,0.17647058823529413,0.0,0.058823529411764705
0,110,3,2,0.0,0.0,0.058823529411764705,0.0,0.5490196078431373,0.1568627450980392,0.0,0.17647058823529413,0.0,0.058823529411764705
0,110,3,4,0.0,0.0,0.058823529411764705,0.0,0.5490196078431373,0.1568627450980392,0.0,0.17647058823529413,0.0,0.058823529411764705
0,110,3,4,0.0,0.0,0.058823529411764705,0.0,0.5490196078431373,0.1568627450980392,0.0,0.17647058823529413,0.0,0.058823529411764705
0,110,3,4,0.0,0.0,0.058823529411764705,0.0,0.5490196078431373,0.1568627450980392,0.0,0.17647058823529413,0.0,0.058823529411764705
0,110,3,4,0.0,0.0,0.058823529411764705,0.0,0.5490196078431373,0.1568627450980392,0.0,0.17647058823529413,0.0,0.058823529411764705
